Source Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Genus]	Characteristics[Species]	Characteristics[Observation Unit Type]	Characteristics[Variety Name]	Characteristics[Original Coding]	Characteristics[Reference Database 1]	Characteristics[Reference Database 2]	Protocol REF	Sample Name	Factor Value[year]	Factor Value[loc]	Factor Value[rep]	Factor Value[block]
genotype_389	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_669	2009	AND	2	67
genotype_389	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_1130	2009	SEL	1	33
genotype_389	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_2880	2010	AND	2	24
genotype_389	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_2040	2009	WOH	2	44
genotype_389	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_1980	2009	WOH	1	38
genotype_389	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_4960	2010	SEL	1	16
genotype_389	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_1580	2009	SEL	2	78
genotype_389	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_3320	2010	JAN	1	6
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_1021	2009	SEL	1	23
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_6364	2010	WOH	2	77
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_4931	2010	SEL	1	14
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_2602	2010	AND	1	11
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_1982	2009	WOH	1	39
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_652	2009	AND	2	66
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_3721	2010	JAN	1	27
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_4165	2010	SAU	1	9
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_4323	2010	SAU	2	17
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_3203	2010	JAN	2	1
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_1322	2009	SEL	2	53
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_322	2009	AND	1	33
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_2232	2009	WOH	2	64
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_2404	2010	AND	2	1
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_5871	2010	WOH	1	28
genotype_39	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Hermann	GW0039	http://wheatpedigree.net/sort/show/88081	https://www.proplanta.de/Pflanzenbauberater/Sorten/Hermann-Winterweichweizen_sks_3110WW1.html	Phenotyping	sample_5231	2010	SEL	2	44
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_3139	2010	AND	2	37
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_1109	2009	SEL	1	31
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_1230	2009	SEL	2	43
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_5720	2010	WOH	1	12
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_6109	2010	WOH	2	51
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_3220	2010	JAN	1	1
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_2740	2010	AND	1	17
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_4297	2010	SAU	2	15
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_3980	2010	JAN	2	39
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_230	2009	AND	1	23
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_1850	2009	WOH	1	25
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_4480	2010	SAU	1	24
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_4980	2010	SEL	1	18
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_2010	2009	WOH	2	41
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_5329	2010	SEL	2	53
genotype_390	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Julius	check_6	NA	https://www.proplanta.de/Pflanzenbauberater/Sorten/Julius-Winterweichweizen_sks_3580WW1.html	Phenotyping	sample_460	2009	AND	2	46
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_3160	2010	AND	1	38
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_5389	2010	SEL	2	59
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_3340	2010	JAN	2	7
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_2360	2009	WOH	2	76
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_3040	2010	AND	2	32
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_319	2009	AND	1	32
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_4360	2010	SAU	2	18
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_5740	2010	WOH	1	14
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_5020	2010	SEL	1	22
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_1010	2009	SEL	1	21
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_1640	2009	WOH	1	4
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_4740	2010	SAU	1	37
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_1530	2009	SEL	2	73
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_3879	2010	JAN	1	34
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_630	2009	AND	2	63
genotype_391	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_6020	2010	WOH	2	42
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_5390	2010	SEL	2	59
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_4810	2010	SEL	1	1
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_3800	2010	JAN	1	30
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_2580	2010	AND	1	9
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_3880	2010	JAN	2	34
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_6120	2010	WOH	2	52
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_490	2009	AND	2	49
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_990	2009	SEL	1	19
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_2479	2010	AND	2	4
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_2090	2009	WOH	2	49
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_4258	2010	SAU	2	13
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_1430	2009	SEL	2	63
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_4619	2010	SAU	1	31
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_1700	2009	WOH	1	10
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_90	2009	AND	1	9
genotype_392	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_5910	2010	WOH	1	31
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_1320	2009	SEL	2	52
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_2460	2010	AND	2	3
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_4579	2010	SAU	1	29
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_1970	2009	WOH	1	37
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_910	2009	SEL	1	11
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_6180	2010	WOH	2	58
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_400	2009	AND	1	40
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_3400	2010	JAN	2	10
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_4840	2010	SEL	1	4
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_2240	2009	WOH	2	64
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_3399	2010	JAN	1	10
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_5240	2010	SEL	2	44
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_670	2009	AND	2	67
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_4500	2010	SAU	2	25
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_3020	2010	AND	1	31
genotype_393	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Duxford	check_7	http://wheatpedigree.net/sort/show/88110	NA	Phenotyping	sample_5970	2010	WOH	1	37
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_2499	2010	AND	2	5
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_510	2009	AND	2	51
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_5330	2010	SEL	2	53
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_4259	2010	SAU	1	13
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_4440	2010	SAU	2	22
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_2840	2010	AND	1	22
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_6370	2010	WOH	2	77
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_3299	2010	JAN	2	5
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_1310	2009	SEL	2	51
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_5810	2010	WOH	1	21
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_340	2009	AND	1	34
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_2390	2009	WOH	2	79
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_3380	2010	JAN	1	9
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_860	2009	SEL	1	6
genotype_394	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Limerick	check_8	http://wheatpedigree.net/sort/show/88112	NA	Phenotyping	sample_5150	2010	SEL	1	35
