Source Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Genus]	Characteristics[Species]	Characteristics[Observation Unit Type]	Characteristics[Variety Name]	Characteristics[Variety Database 1]	Characteristics[Variety Database 2]	Characteristics[Biological Material Latitude]	Characteristics[Biological Material Longitude]	Characteristics[Original Coding]	Protocol REF	Sample Name	Factor Value[year]	Factor Value[loc]	Factor Value[rep]
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_2122	2009	CEC	1
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_5722	2010	CEC	1
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_2124	2009	CEC	3
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_5723	2010	CEC	2
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	51.15	9.83333333333333	check_2	Phenotyping	sample_4523	2010	BOD	2
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.3333333333333	10.3333333333333	check_2	Phenotyping	sample_6924	2010	LAF	3
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_5724	2010	CEC	3
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	51.15	9.83333333333333	check_2	Phenotyping	sample_4522	2010	BOD	1
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_924	2009	AHL	3
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_3322	2010	AHL	1
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_922	2009	AHL	1
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_923	2009	AHL	2
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_3323	2010	AHL	2
genotype_376	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_3324	2010	AHL	3
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_3325	2010	AHL	1
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_5726	2010	CEC	2
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_925	2009	AHL	1
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	51.15	9.83333333333333	check_2	Phenotyping	sample_4527	2010	BOD	3
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	51.15	9.83333333333333	check_2	Phenotyping	sample_4526	2010	BOD	2
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_5727	2010	CEC	3
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.3333333333333	10.3333333333333	check_2	Phenotyping	sample_6927	2010	LAF	3
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.3333333333333	10.3333333333333	check_2	Phenotyping	sample_6925	2010	LAF	1
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.3333333333333	10.3333333333333	check_2	Phenotyping	sample_6926	2010	LAF	2
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_2125	2009	CEC	1
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_2127	2009	CEC	3
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	51.15	9.83333333333333	check_2	Phenotyping	sample_4525	2010	BOD	1
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_926	2009	AHL	2
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_2126	2009	CEC	2
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_927	2009	AHL	3
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_3326	2010	AHL	2
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_5725	2010	CEC	1
genotype_377	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_3327	2010	AHL	3
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_3328	2010	AHL	1
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_5728	2010	CEC	1
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_2128	2009	CEC	1
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_5730	2010	CEC	3
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.3333333333333	10.3333333333333	check_2	Phenotyping	sample_6929	2010	LAF	2
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.3333333333333	10.3333333333333	check_2	Phenotyping	sample_6930	2010	LAF	3
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.3333333333333	10.3333333333333	check_2	Phenotyping	sample_6928	2010	LAF	1
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_2129	2009	CEC	2
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_5729	2010	CEC	2
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_3330	2010	AHL	3
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	54.8333333333333	8.15	check_2	Phenotyping	sample_2130	2009	CEC	3
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	51.15	9.83333333333333	check_2	Phenotyping	sample_4528	2010	BOD	1
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	51.15	9.83333333333333	check_2	Phenotyping	sample_4530	2010	BOD	3
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	51.15	9.83333333333333	check_2	Phenotyping	sample_4529	2010	BOD	2
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_930	2009	AHL	3
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_3329	2010	AHL	2
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_929	2009	AHL	2
genotype_378	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Apache	http://wheatpedigree.net/sort/show/79265	NA	52.1	11	check_2	Phenotyping	sample_928	2009	AHL	1
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_3333	2010	AHL	3
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_932	2009	AHL	2
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_933	2009	AHL	3
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.3333333333333	10.3333333333333	check_3	Phenotyping	sample_6933	2010	LAF	3
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.3333333333333	10.3333333333333	check_3	Phenotyping	sample_6931	2010	LAF	1
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.3333333333333	10.3333333333333	check_3	Phenotyping	sample_6932	2010	LAF	2
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_931	2009	AHL	1
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_3331	2010	AHL	1
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_5733	2010	CEC	3
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	51.15	9.83333333333333	check_3	Phenotyping	sample_4532	2010	BOD	2
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_3332	2010	AHL	2
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	51.15	9.83333333333333	check_3	Phenotyping	sample_4533	2010	BOD	3
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_2133	2009	CEC	3
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	51.15	9.83333333333333	check_3	Phenotyping	sample_4531	2010	BOD	1
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_2132	2009	CEC	2
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_5732	2010	CEC	2
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_5731	2010	CEC	1
genotype_379	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_2131	2009	CEC	1
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	54.8333333333333	8.15	GW0038	Phenotyping	sample_2135	2009	CEC	2
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	54.8333333333333	8.15	GW0038	Phenotyping	sample_2136	2009	CEC	3
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	54.8333333333333	8.15	GW0038	Phenotyping	sample_5734	2010	CEC	1
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	54.8333333333333	8.15	GW0038	Phenotyping	sample_5736	2010	CEC	3
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	54.8333333333333	8.15	GW0038	Phenotyping	sample_2134	2009	CEC	1
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	51.15	9.83333333333333	GW0038	Phenotyping	sample_4534	2010	BOD	1
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	51.15	9.83333333333333	GW0038	Phenotyping	sample_4535	2010	BOD	2
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	51.15	9.83333333333333	GW0038	Phenotyping	sample_4536	2010	BOD	3
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	54.8333333333333	8.15	GW0038	Phenotyping	sample_5735	2010	CEC	2
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	52.1	11	GW0038	Phenotyping	sample_935	2009	AHL	2
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	52.1	11	GW0038	Phenotyping	sample_3336	2010	AHL	3
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	52.1	11	GW0038	Phenotyping	sample_934	2009	AHL	1
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	52.1	11	GW0038	Phenotyping	sample_3335	2010	AHL	2
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	52.1	11	GW0038	Phenotyping	sample_936	2009	AHL	3
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	52.3333333333333	10.3333333333333	GW0038	Phenotyping	sample_6935	2010	LAF	2
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	52.3333333333333	10.3333333333333	GW0038	Phenotyping	sample_6934	2010	LAF	1
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	52.3333333333333	10.3333333333333	GW0038	Phenotyping	sample_6936	2010	LAF	3
genotype_38	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Haldor	http://wheatpedigree.net/sort/show/79343	NA	52.1	11	GW0038	Phenotyping	sample_3334	2010	AHL	1
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_937	2009	AHL	1
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.3333333333333	10.3333333333333	check_3	Phenotyping	sample_6937	2010	LAF	1
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.3333333333333	10.3333333333333	check_3	Phenotyping	sample_6938	2010	LAF	2
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.3333333333333	10.3333333333333	check_3	Phenotyping	sample_6939	2010	LAF	3
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_2137	2009	CEC	1
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_939	2009	AHL	3
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_938	2009	AHL	2
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	51.15	9.83333333333333	check_3	Phenotyping	sample_4537	2010	BOD	1
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	51.15	9.83333333333333	check_3	Phenotyping	sample_4539	2010	BOD	3
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	51.15	9.83333333333333	check_3	Phenotyping	sample_4538	2010	BOD	2
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_3337	2010	AHL	1
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_3339	2010	AHL	3
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_5737	2010	CEC	1
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_2139	2009	CEC	3
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_2138	2009	CEC	2
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_5739	2010	CEC	3
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_5738	2010	CEC	2
genotype_380	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_3338	2010	AHL	2
genotype_381	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_941	2009	AHL	2
genotype_381	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	52.1	11	check_3	Phenotyping	sample_942	2009	AHL	3
genotype_381	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_2142	2009	CEC	3
genotype_381	Triticum aestivum	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_4565	Triticum	aestivum	plot	Expert	http://wheatpedigree.net/sort/show/114373	NA	54.8333333333333	8.15	check_3	Phenotyping	sample_2140	2009	CEC	1
